"","TimeNum","locType","lc","id","GMT","date","lat","lon","ID","time","ok","optional","errX","errY","mu.x","nu.x","mu.y","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed"
"4832",437124.433333333,"p",NA,NA,2019-11-13 12:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.741519243143,0.0178609643612061,44.8356261283448,-0.0113013953590069,0.136304805491223,0.00754983443527075,0.0373363094051889,0.00412310562561766,0.0211361203860325
"4833",437125.433333333,"p",NA,NA,2019-11-13 13:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.759561128973,0.018222985948441,44.8242521117324,-0.011444201769184,0.136257109906236,0.00754983443527075,0.0368103246386119,0.00412310562561766,0.0215185262276688
"4834",437126.433333333,"p",NA,NA,2019-11-13 14:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.777965585248,0.0185861181658223,44.8127425920689,-0.0115724062877422,0.13616901262769,0.00754983443527075,0.0357211421989835,0.00424264068711928,0.0218943914225192
"4835",437127.433333333,"p",NA,NA,2019-11-13 15:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.796733761382,0.0189504386222494,44.8011121572862,-0.0116860363146507,0.136040435165432,0.00754983443527075,0.0340881210981186,0.00435889894354067,0.0222639297681918
"4836",437128.433333333,"p",NA,NA,2019-11-13 16:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.815866884523,0.0193160251805731,44.7893753694739,-0.011785116135007,0.135878622306822,0.00754983443527075,0.0319061122670876,0.00458257569495584,0.0226273681874878
"4837",437129.433333333,"p",NA,NA,2019-11-13 17:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.835366259818,0.0196829559742364,44.7775467679921,-0.0118696669242273,0.135694509837355,0.00761577310586391,0.0291890390386528,0.00479583152331272,0.0229849461338465
"4838",437130.433333333,"p",NA,NA,2019-11-13 18:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.855233270687,0.0200513094239734,44.765640872578,-0.0119397067525718,0.135491697162594,0.00761577310586391,0.0259807621135332,0.00489897948556636,0.0233369151121851
"4839",437131.433333333,"p",NA,NA,2019-11-13 19:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.875469379123,0.0204211642545693,44.7536721864498,-0.0119952505890071,0.135284884595434,0.00761577310586391,0.0222710574513201,0.00509901951359278,0.0236835382957271
"4840",437132.433333333,"p",NA,NA,2019-11-13 20:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.896076126001,0.0207925995116856,44.7416551994059,-0.012036310304405,0.13508885964431,0.00768114574786861,0.0181107702762748,0.00529150262212918,0.0240250902224586
"4841",437133.433333333,"p",NA,NA,2019-11-13 21:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.917055131412,0.0211656945787538,44.7296043909219,-0.0120628946740798,0.134914787921858,0.00768114574786861,0.013490737563232,0.00547722557505166,0.0243618565573116
"4842",437134.433333333,"p",NA,NA,2019-11-13 22:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.938408095004,0.0215405291939412,44.7175342332448,-0.0120750093796635,0.134781304341515,0.00768114574786861,0.00848528137423857,0.00556776436283002,0.024694133908157
"4843",437135.433333333,"p",NA,NA,2019-11-13 23:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.960136796348,0.0219171834671927,44.7054591944865,-0.0120726570103204,0.134703377834411,0.00768114574786861,0.00316227766016838,0.00565685424949238,0.0250222296852903
"4844",437136,"o",-1,2019030,2019-11-14 00:00:00,"11-14-2019 00:00:00",44.69862,204.85402,"2019030",195.606944444444,TRUE,TRUE,1.65057985576528,2.40514168131914,204.972617215935,0.022131459169363,44.69862,-0.0120649021634872,0.134688529578431,0.00768114574786861,0,0.00565685424949238,0.0252064148418552
"4845",437136.433333333,"p",NA,NA,2019-11-14 00:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,204.982242710629,0.0222930746507331,44.6933938813607,-0.0120548702888275,0.134695953911021,0.00768114574786861,0.00244948974278318,0.00565685424949238,0.0253436594647185
"4846",437137.433333333,"p",NA,NA,2019-11-14 01:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.004715010685,0.0226471342964107,44.6813573977491,-0.0120139682785742,0.134759044223384,0.00768114574786861,0.00781024967590665,0.00556776436283002,0.0256364608641335
"4847",437138.433333333,"p",NA,NA,2019-11-14 02:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.027528209221,0.0229748837540066,44.6693742038367,-0.0119482889924713,0.134881429411168,0.00768114574786861,0.0128452325786651,0.00547722557505166,0.0258960787255084
"4848",437139.433333333,"p",NA,NA,2019-11-14 03:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.050656031542,0.0232763930703893,44.6574690834763,-0.0118578183934907,0.135044437130894,0.00768114574786861,0.0175214154679352,0.00529150262212918,0.026122755050344
"4849",437140.433333333,"p",NA,NA,2019-11-14 04:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.07407227019,0.0235517266843638,44.6456668372069,-0.0117425371461859,0.135236829303263,0.00761577310586391,0.0217485631709315,0.00519615242270663,0.0263167438799812
"4850",437141.433333333,"p",NA,NA,2019-11-14 05:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.097750779353,0.023800943440444,44.6339922875537,-0.011602420612559,0.135436331905438,0.00761577310586391,0.0255147016443461,0.005,0.0264783132530369
"4851",437142.433333333,"p",NA,NA,2019-11-14 06:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.121665469268,0.0240240966014284,44.6224702843334,-0.0114374388467959,0.135635541065017,0.00761577310586391,0.0287923600977759,0.00479583152331272,0.026607747459884
"4852",437143.433333333,"p",NA,NA,2019-11-14 07:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.14579030065,0.0242212338597838,44.611125709965,-0.0112475565888655,0.135819733470509,0.00754983443527075,0.0315753068076939,0.00458257569495584,0.0267053496309273
"4853",437144.433333333,"p",NA,NA,2019-11-14 08:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.170099279126,0.024392397347838,44.5999834847878,-0.0110327332569841,0.13597793938724,0.00754983443527075,0.0338230690505755,0.00435889894354067,0.0267714447031642
"4854",437145.433333333,"p",NA,NA,2019-11-14 09:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.194566449678,0.0245376236467847,44.5890685723871,-0.0107929229389426,0.136106575888162,0.00754983443527075,0.0355387112878337,0.00424264068711928,0.0268063828182245
"4855",437146.433333333,"p",NA,NA,2019-11-14 10:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.219165891097,0.0246569437945011,44.57840598493,-0.0105280743822936,0.136198384718762,0.00754983443527075,0.0367014986070051,0.00412310562561766,0.026810543215017
"4856",437147.433333333,"p",NA,NA,2019-11-14 11:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.243871710445,0.0247503832921819,44.5680207885103,-0.010238130983398,0.136242430982422,0.00754983443527075,0.037296112397943,0.00412310562561766,0.0267843386915401
"4857",437148.433333333,"p",NA,NA,2019-11-14 12:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.268658037516,0.0248179621097889,44.5579381085065,-0.00992303077532754,0.136246100861639,0.00754983443527075,0.0373363094051889,0.00412310562561766,0.0267282207236288
"4858",437149.433333333,"p",NA,NA,2019-11-14 13:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.293499019313,0.0248596946903197,44.5481831349507,-0.0095827064146211,0.136202055784779,0.00754983443527075,0.0368103246386119,0.00412310562561766,0.0266426853437248
"4859",437150.433333333,"p",NA,NA,2019-11-14 14:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.318368814519,0.0248755899528937,44.5387811279129,-0.00921708516689216,0.136113922873452,0.00754983443527075,0.0357211421989835,0.00424264068711928,0.0265282799004807
"4860",437151.433333333,"p",NA,NA,2019-11-14 15:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.343241587974,0.0248656512946587,44.5297574228993,-0.00882608889128381,0.135988970140964,0.00754983443527075,0.0340881210981186,0.00435889894354067,0.0263856108404639
"4861",437152.433333333,"p",NA,NA,2019-11-14 16:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.368091505155,0.024829876591517,44.5211374362671,-0.00840963402376853,0.135830777072061,0.00754983443527075,0.0319061122670876,0.00458257569495584,0.0262153526766986
